date,weekno,employee_id,name,status
06-Apr-22,W 15,Atq -435,DEAN MCLAUGHLIN,Work From Office
06-Apr-22,W 15,Atq -348,WESTON HORTON,Work From Office
06-Apr-22,W 15,Atq -468,xiomara ruiz,Work From Office
06-Apr-22,W 15,Atq -368,macie callahan,Work From Office
06-Apr-22,W 15,Atq -475,REY NOVAK,Work From Office
06-Apr-22,W 15,Atq -375,hailee fitzpatrick,Work From Office
06-Apr-22,W 15,Atq -433,JAYCE FUENTES,Work From Office
06-Apr-22,W 15,Atq -423,rodrigo price,Work From Office
06-Apr-22,W 15,Atq -438,miles fields,Work From Office
06-Apr-22,W 15,Atq -349,trystan ortega,Work From Office
06-Apr-22,W 15,Atq -459,IRIS WOODARD,Work From Office
06-Apr-22,W 15,Atq -393,janelle raymond,Work From Office
06-Apr-22,W 15,Atq -419,FAITH HAMILTON,Work From Office
06-Apr-22,W 15,Atq -446,april ayers,Work From Office
06-Apr-22,W 15,Atq -334,boston morse,Work From Office
06-Apr-22,W 15,Atq -343,myla klein,Work From Office
06-Apr-22,W 15,Atq -335,MADELYNN GRAY,Work From Office
06-Apr-22,W 15,Atq -440,mckayla parker,Work From Office
06-Apr-22,W 15,Atq -405,SOFIA SOLIS,Work From Office
06-Apr-22,W 15,Atq -450,miya hampton,Work From Office
06-Apr-22,W 15,Atq -467,cason david,Work From Office
06-Apr-22,W 15,Atq -419,KAYLAH SCHULTZ,Work From Office
06-Apr-22,W 15,Atq -443,lyric bartlett,Work From Office
06-Apr-22,W 15,Atq -335,tori shannon,Work From Office
06-Apr-22,W 15,Atq -397,grace stone,Work From Office
06-Apr-22,W 15,Atq -436,phoenix brady,Work From Office
06-Apr-22,W 15,Atq -441,loki lal,Work From Office
06-Apr-22,W 15,Atq -366,peter pandey,Work From Office
06-Apr-22,W 15,Atq -438,mekhi singleton,Work From Office
06-Apr-22,W 15,Atq -398,BO CORDOVA,Work From Office
06-Apr-22,W 15,Atq -411,NEVAEH WALLER,Work From Office
06-Apr-22,W 15,Atq -462,JARVIS SINGH,Work From Office
06-Apr-22,W 15,Atq -406,THANOS THAKUR,Work From Office
06-Apr-22,W 15,Atq -396,joel cruz,Work From Home
06-Apr-22,W 15,Atq -331,jonah hamilton,Paid Leave
06-Apr-22,W 15,Atq -404,ana little,Paid Leave
06-Apr-22,W 15,Atq -430,maximus mckenzie,Work From Home
06-Apr-22,W 15,Atq -382,GUSTAVO RITTER,Work From Home
06-Apr-22,W 15,Atq -485,gregory carr,Work From Home
06-Apr-22,W 15,Atq -400,chad macias,Work From Office
06-Apr-22,W 15,Atq -437,dallas weeks,Work From Office
06-Apr-22,W 15,Atq -372,MILEY COMBS,Work From Office
06-Apr-22,W 15,Atq -369,GRETA HORTON,Work From Office
06-Apr-22,W 15,Atq -374,KALEY FITZPATRICK,Work From Office
06-Apr-22,W 15,Atq -470,JOVANI POPE,Work From Office
07-Apr-22,W 15,Atq -455,CAYLEE MEADOWS,Work From Office
07-Apr-22,W 15,Atq -385,finnegan gilbert,Work From Office
07-Apr-22,W 15,Atq -387,konner henson,Work From Office
07-Apr-22,W 15,Atq -443,ANDREW CUMMINGS,Work From Office
07-Apr-22,W 15,Atq -453,nehemiah diaz,Work From Office
07-Apr-22,W 15,Atq -376,DOMINIQUE BENJAMIN,Work From Office
07-Apr-22,W 15,Atq -373,isiah small,Work From Office
07-Apr-22,W 15,Atq -408,nick orozco,Work From Office
07-Apr-22,W 15,Atq -418,marquis wyatt,Work From Office
07-Apr-22,W 15,Atq -414,titus andersen,Work From Office
07-Apr-22,W 15,Atq -403,WILL MAHONEY,Work From Office
07-Apr-22,W 15,Atq -393,emma freeman,Work From Office
07-Apr-22,W 15,Atq -367,BRILEY ORR,Work From Office
07-Apr-22,W 15,Atq -421@,RYLEE MULLINS,Work From Office
07-Apr-22,W 15,Atq -484,demarcus gordon,Work From Office
07-Apr-22,W 15,Atq -428,ciara allison,Work From Office
07-Apr-22,W 15,Atq -467,esperanza irwin,Work From Office
07-Apr-22,W 15,Atq -396,KARMA REEVES,Work From Office
07-Apr-22,W 15,Atq -472,cristofer bernard,Work From Office
07-Apr-22,W 15,Atq -412,tucker austin,Work From Office
07-Apr-22,W 15,Atq -398,salvatore hendrix,Work From Office
07-Apr-22,W 15,Atq -484,adyson moyer,Work From Office
07-Apr-22,W 15,Atq -385,JASE INGRAM,Work From Office
07-Apr-22,W 15,Atq -456,adriel pace,Work From Office
07-Apr-22,W 15,Atq -375,KENLEY MARSH,Work From Office
07-Apr-22,W 15,Atq -475,LONDON KIM,Work From Office
07-Apr-22,W 15,Atq -331,JONAH HAMILTON,Work From Office
07-Apr-22,W 15,Atq -435,DEAN MCLAUGHLIN,Work From Office
07-Apr-22,W 15,Atq -348,weston horton,Work From Office
07-Apr-22,W 15,Atq -468,xiomara ruiz,Work From Office
07-Apr-22,W 15,Atq -368,macie callahan,Work From Office
07-Apr-22,W 15,Atq -475,REY NOVAK,Work From Office
07-Apr-22,W 15,Atq -375,HAILEE FITZPATRICK,Work From Office
07-Apr-22,W 15,Atq -433,JAYCE FUENTES,Work From Office
07-Apr-22,W 15,Atq -370,ELLA ROTH,Work From Office
07-Apr-22,W 15,Atq -423,RODRIGO PRICE,Work From Office
07-Apr-22,W 15,Atq -438,miles fields,Work From Office
07-Apr-22,W 15,Atq -349,trystan ortega,Work From Office
07-Apr-22,W 15,Atq -459,iris woodard,Work From Office
07-Apr-22,W 15,Atq -393,janelle raymond,Work From Office
07-Apr-22,W 15,Atq -419,FAITH HAMILTON,Work From Office
07-Apr-22,W 15,Atq -446,APRIL AYERS,Work From Office
07-Apr-22,W 15,Atq -334,boston morse,Work From Office
07-Apr-22,W 15,Atq -343,MYLA KLEIN,Work From Office
07-Apr-22,W 15,Atq -405,sofia solis,Work From Office
07-Apr-22,W 15,Atq -467,CASON DAVID,Work From Office
07-Apr-22,W 15,Atq -443,lyric bartlett,Work From Office
07-Apr-22,W 15,Atq -335,TORI SHANNON,Work From Office
07-Apr-22,W 15,Atq -397,GRACE STONE,Work From Office
07-Apr-22,W 15,Atq -436,phoenix brady,Work From Office
07-Apr-22,W 15,Atq -441,loki lal,Work From Office
07-Apr-22,W 15,Atq -366,peter pandey,Work From Office
07-Apr-22,W 15,Atq -438,mekhi singleton,Work From Office
07-Apr-22,W 15,Atq -411,NEVAEH WALLER,Work From Office
07-Apr-22,W 15,Atq -462,JARVIS SINGH,Work From Office
07-Apr-22,W 15,Atq -406,THANOS THAKUR,Work From Office
07-Apr-22,W 15,Atq -396,joel cruz,Work From Home
07-Apr-22,W 15,Atq -398,bo cordova,Work From Home
07-Apr-22,W 15,Atq -452,ayanna atkins,Menstrual Leave
07-Apr-22,W 15,Atq -440,MCKAYLA PARKER,Sick Leave
07-Apr-22,W 15,Atq -404,ANA LITTLE,Sick Leave
07-Apr-22,W 15,Atq -432,ryann guerrero,Paid Leave
07-Apr-22,W 15,Atq -335,madelynn gray,Paid Leave
07-Apr-22,W 15,Atq -419,kaylah schultz,Paid Leave
07-Apr-22,W 15,Atq -430,maximus mckenzie,Work From Home
07-Apr-22,W 15,Atq -382,GUSTAVO RITTER,Work From Home
07-Apr-22,W 15,Atq -485,GREGORY CARR,Work From Home
07-Apr-22,W 15,Atq -405,chris frye,Work From Home
07-Apr-22,W 15,Atq -458,JESSIE CARRILLO,Work From Office
07-Apr-22,W 15,Atq -400,CHAD MACIAS,Work From Office
07-Apr-22,W 15,Atq -437,DALLAS WEEKS,Work From Office
07-Apr-22,W 15,Atq -372,MILEY COMBS,Work From Office
07-Apr-22,W 15,Atq -374,kaley fitzpatrick,Work From Office
07-Apr-22,W 15,Atq -470,jovani pope,Work From Office
08-Apr-22,W 15,Atq -455,CAYLEE MEADOWS,Work From Office
08-Apr-22,W 15,Atq -385,FINNEGAN GILBERT,Work From Office
08-Apr-22,W 15,Atq -387,KONNER HENSON,Work From Office
08-Apr-22,W 15,Atq -443,ANDREW CUMMINGS,Work From Office
08-Apr-22,W 15,Atq -453,NEHEMIAH DIAZ,Work From Office
08-Apr-22,W 15,Atq -376,DOMINIQUE BENJAMIN,Work From Office
08-Apr-22,W 15,Atq -418,HILLARY KIRK,Work From Office
08-Apr-22,W 15,Atq -373,ISIAH SMALL,Work From Office
08-Apr-22,W 15,Atq -408,nick orozco,Work From Office
08-Apr-22,W 15,Atq -418,MARQUIS WYATT,Work From Office
08-Apr-22,W 15,Atq -414,TITUS ANDERSEN,Work From Office
08-Apr-22,W 15,Atq -403,will mahoney,Work From Office
08-Apr-22,W 15,Atq -393,emma freeman,Work From Office
08-Apr-22,W 15,Atq -367,BRILEY ORR,Work From Office
08-Apr-22,W 15,Atq -452,AYANNA ATKINS,Work From Office
08-Apr-22,W 15,Atq -421,RYLEE MULLINS,Work From Office
08-Apr-22,W 15,Atq -432,ryann guerrero,Work From Office
08-Apr-22,W 15,Atq -484,demarcus gordon,Work From Office
08-Apr-22,W 15,Atq -428,CIARA ALLISON,Work From Office
08-Apr-22,W 15,Atq -467,ESPERANZA IRWIN,Work From Office
08-Apr-22,W 15,Atq -396,KARMA REEVES,Work From Office
08-Apr-22,W 15,Atq -472,cristofer bernard,Work From Office
08-Apr-22,W 15,Atq -412,tucker austin,Work From Office
08-Apr-22,W 15,Atq -398@,salvatore hendrix,Work From Office
08-Apr-22,W 15,Atq -484,adyson moyer,Work From Office
08-Apr-22,W 15,Atq -385,JASE INGRAM,Work From Office
08-Apr-22,W 15,Atq -456,ADRIEL PACE,Work From Office
08-Apr-22,W 15,Atq -375,KENLEY MARSH,Work From Office
08-Apr-22,W 15,Atq -475,LONDON KIM,Work From Office
08-Apr-22,W 15,Atq -405,CHRIS FRYE,Work From Office
08-Apr-22,W 15,Atq -331,JONAH HAMILTON,Work From Office
08-Apr-22,W 15,Atq -435,DEAN MCLAUGHLIN,Work From Office
08-Apr-22,W 15,Atq -348,WESTON HORTON,Work From Office
08-Apr-22,W 15,Atq -468,XIOMARA RUIZ,Work From Office
08-Apr-22,W 15,Atq -368,macie callahan,Work From Office
08-Apr-22,W 15,Atq -475,rey novak,Work From Office
08-Apr-22,W 15,Atq -375,hailee fitzpatrick,Work From Office
08-Apr-22,W 15,Atq -433,jayce fuentes,Work From Office
08-Apr-22,W 15,Atq -370,ella roth,Work From Office
08-Apr-22,W 15,Atq -423,RODRIGO PRICE,Work From Office
08-Apr-22,W 15,Atq -438,MILES FIELDS,Work From Office
08-Apr-22,W 15,Atq -459,iris woodard,Work From Office
08-Apr-22,W 15,Atq -393,JANELLE RAYMOND,Work From Office
08-Apr-22,W 15,Atq -419,FAITH HAMILTON,Work From Office
08-Apr-22,W 15,Atq -446,APRIL AYERS,Work From Office
08-Apr-22,W 15,Atq -334,boston morse,Work From Office
08-Apr-22,W 15,Atq -343,MYLA KLEIN,Work From Office
08-Apr-22,W 15,Atq -335,madelynn gray,Work From Office
08-Apr-22,W 15,Atq -440,MCKAYLA PARKER,Work From Office
08-Apr-22,W 15,Atq -405,SOFIA SOLIS,Work From Office
08-Apr-22,W 15,Atq -450,MIYA HAMPTON,Work From Office
08-Apr-22,W 15,Atq -467,cason david,Work From Office
08-Apr-22,W 15,Atq -419,kaylah schultz,Work From Office
08-Apr-22,W 15,Atq -443,LYRIC BARTLETT,Work From Office
08-Apr-22,W 15,Atq -335,TORI SHANNON,Work From Office
08-Apr-22,W 15,Atq -397,GRACE STONE,Work From Office
08-Apr-22,W 15,Atq -404,ana little,Work From Office
08-Apr-22,W 15,Atq -436,PHOENIX BRADY,Work From Office
08-Apr-22,W 15,Atq -441,loki lal,Work From Office
08-Apr-22,W 15,Atq -366,peter pandey,Work From Office
08-Apr-22,W 15,Atq -438,MEKHI SINGLETON,Work From Office
08-Apr-22,W 15,Atq -411,NEVAEH WALLER,Work From Office
08-Apr-22,W 15,Atq -462,JARVIS SINGH,Work From Office
08-Apr-22,W 15,Atq -406,thanos thakur,Work From Office
08-Apr-22,W 15,Atq -396,joel cruz,Work From Home
08-Apr-22,W 15,Atq -398,bo cordova,Paid Leave
08-Apr-22,W 15,Atq -369,greta horton,Work From Home
08-Apr-22,W 15,Atq -430,MAXIMUS MCKENZIE,Work From Home
08-Apr-22,W 15,Atq -382,GUSTAVO RITTER,Work From Home
08-Apr-22,W 15,Atq -485,GREGORY CARR,Work From Home
08-Apr-22,W 15,Atq -426,roman colon,Work From Home
08-Apr-22,W 15,Atq -458,jessie carrillo,Weekly Off
08-Apr-22,W 15,Atq -400,chad macias,Weekly Off
08-Apr-22,W 15,Atq -437,dallas weeks,Weekly Off
08-Apr-22,W 15,Atq -372,miley combs,Weekly Off
08-Apr-22,W 15,Atq -369,GRETA HORTON,Weekly Off
08-Apr-22,W 15,Atq -374,kaley fitzpatrick,Weekly Off
09-Apr-22,W 15,Atq -470,jovani pope,Weekly Off
09-Apr-22,W 15,Atq -455,CAYLEE MEADOWS,Weekly Off
09-Apr-22,W 15,Atq -385,finnegan gilbert,Weekly Off
09-Apr-22,W 15,Atq -387,KONNER HENSON,Weekly Off
09-Apr-22,W 15,Atq -430,MAXIMUS MCKENZIE,Weekly Off
09-Apr-22,W 15,Atq -443,andrew cummings,Weekly Off
09-Apr-22,W 15,Atq -461,JOSH SHARP,Weekly Off
09-Apr-22,W 15,Atq -453,nehemiah diaz,Weekly Off
09-Apr-22,W 15,Atq -376,dominique benjamin,Weekly Off
09-Apr-22,W 15,Atq -418,HILLARY KIRK,Weekly Off
09-Apr-22,W 15,Atq -373,isiah small,Weekly Off
09-Apr-22,W 15,Atq -382,gustavo ritter,Weekly Off
09-Apr-22,W 15,Atq -408,NICK OROZCO,Weekly Off
09-Apr-22,W 15,Atq -418,MARQUIS WYATT,Weekly Off
09-Apr-22,W 15,Atq -414,TITUS ANDERSEN,Weekly Off
09-Apr-22,W 15,Atq -403,WILL MAHONEY,Weekly Off
09-Apr-22,W 15,Atq -393,emma freeman,Weekly Off
09-Apr-22,W 15,Atq -367,BRILEY ORR,Weekly Off
09-Apr-22,W 15,Atq -452,ayanna atkins,Weekly Off
09-Apr-22,W 15,Atq -485,gregory carr,Weekly Off
09-Apr-22,W 15,Atq -421,rylee mullins,Weekly Off
09-Apr-22,W 15,Atq -432,RYANN GUERRERO,Weekly Off
09-Apr-22,W 15,Atq -484,DEMARCUS GORDON,Weekly Off
09-Apr-22,W 15,Atq -428,ciara allison,Weekly Off
09-Apr-22,W 15,Atq -467,ESPERANZA IRWIN,Weekly Off
09-Apr-22,W 15,Atq -396,karma reeves,Weekly Off
09-Apr-22,W 15,Atq -472,CRISTOFER BERNARD,Weekly Off
09-Apr-22,W 15,Atq -412,tucker austin,Weekly Off
09-Apr-22,W 15,Atq -398,salvatore hendrix,Weekly Off
09-Apr-22,W 15,Atq -484,ADYSON MOYER,Weekly Off
09-Apr-22,W 15,Atq -385,JASE INGRAM,Weekly Off
09-Apr-22,W 15,Atq -456,adriel pace,Weekly Off
09-Apr-22,W 15,Atq -375,kenley marsh,Weekly Off
09-Apr-22,W 15,Atq -475,LONDON KIM,Weekly Off
09-Apr-22,W 15,Atq -405,chris frye,Weekly Off
09-Apr-22,W 15,Atq -426,ROMAN COLON,Weekly Off
09-Apr-22,W 15,Atq -331,jonah hamilton,Weekly Off
09-Apr-22,W 15,Atq -435,DEAN MCLAUGHLIN,Weekly Off
09-Apr-22,W 15,Atq -348,WESTON HORTON,Weekly Off
09-Apr-22,W 15,Atq -468,XIOMARA RUIZ,Weekly Off
09-Apr-22,W 15,Atq -368,MACIE CALLAHAN,Weekly Off
09-Apr-22,W 15,Atq -475,rey novak,Weekly Off
09-Apr-22,W 15,Atq -375,HAILEE FITZPATRICK,Weekly Off
09-Apr-22,W 15,Atq -433,jayce fuentes,Weekly Off
09-Apr-22,W 15,Atq -370,ELLA ROTH,Weekly Off
09-Apr-22,W 15,Atq -423,RODRIGO PRICE,Weekly Off
09-Apr-22,W 15,Atq -438@,miles fields,Weekly Off
09-Apr-22,W 15,Atq -349,TRYSTAN ORTEGA,Weekly Off
09-Apr-22,W 15,Atq -459,iris woodard,Weekly Off
09-Apr-22,W 15,Atq -396,joel cruz,Weekly Off
09-Apr-22,W 15,Atq -393,janelle raymond,Weekly Off
09-Apr-22,W 15,Atq -419,FAITH HAMILTON,Weekly Off
09-Apr-22,W 15,Atq -446,APRIL AYERS,Weekly Off
09-Apr-22,W 15,Atq -334,BOSTON MORSE,Weekly Off
09-Apr-22,W 15,Atq -343,myla klein,Weekly Off
09-Apr-22,W 15,Atq -335,MADELYNN GRAY,Weekly Off
09-Apr-22,W 15,Atq -440,mckayla parker,Weekly Off
09-Apr-22,W 15,Atq -405,sofia solis,Weekly Off
09-Apr-22,W 15,Atq -450,miya hampton,Weekly Off
09-Apr-22,W 15,Atq -467,cason david,Weekly Off
09-Apr-22,W 15,Atq -419,kaylah schultz,Weekly Off
09-Apr-22,W 15,Atq -443,LYRIC BARTLETT,Weekly Off
09-Apr-22,W 15,Atq -335,TORI SHANNON,Weekly Off
09-Apr-22,W 15,Atq -397,GRACE STONE,Weekly Off
09-Apr-22,W 15,Atq -404,ana little,Weekly Off
09-Apr-22,W 15,Atq -436,phoenix brady,Weekly Off
09-Apr-22,W 15,Atq -441,LOKI LAL,Weekly Off
09-Apr-22,W 15,Atq -366,peter pandey,Weekly Off
09-Apr-22,W 15,Atq -438,MEKHI SINGLETON,Weekly Off
09-Apr-22,W 15,Atq -398,BO CORDOVA,Weekly Off
09-Apr-22,W 15,Atq -411,NEVAEH WALLER,Weekly Off
09-Apr-22,W 15,Atq -462,JARVIS SINGH,Weekly Off
09-Apr-22,W 15,Atq -406,thanos thakur,Weekly Off
09-Apr-22,W 16,Atq -458,jessie carrillo,Weekly Off
09-Apr-22,W 16,Atq -400,CHAD MACIAS,Weekly Off
09-Apr-22,W 16,Atq -437,dallas weeks,Weekly Off
09-Apr-22,W 16,Atq -372,miley combs,Weekly Off
09-Apr-22,W 16,Atq -369,greta horton,Weekly Off
09-Apr-22,W 16,Atq -374,kaley fitzpatrick,Weekly Off
10-Apr-22,W 16,Atq -470,jovani pope,Weekly Off
10-Apr-22,W 16,Atq -455,CAYLEE MEADOWS,Weekly Off
10-Apr-22,W 16,Atq -385,finnegan gilbert,Weekly Off
10-Apr-22,W 16,Atq -387,konner henson,Weekly Off
10-Apr-22,W 16,Atq -430,maximus mckenzie,Weekly Off
10-Apr-22,W 16,Atq -443,ANDREW CUMMINGS,Weekly Off
10-Apr-22,W 16,Atq -461,josh sharp,Weekly Off
10-Apr-22,W 16,Atq -453,NEHEMIAH DIAZ,Weekly Off
10-Apr-22,W 16,Atq -376,dominique benjamin,Weekly Off
10-Apr-22,W 16,Atq -418,HILLARY KIRK,Weekly Off
10-Apr-22,W 16,Atq -373,isiah small,Weekly Off
10-Apr-22,W 16,Atq -382,gustavo ritter,Weekly Off
10-Apr-22,W 16,Atq -408,nick orozco,Weekly Off
10-Apr-22,W 16,Atq -418,marquis wyatt,Weekly Off
10-Apr-22,W 16,Atq -414,TITUS ANDERSEN,Weekly Off
10-Apr-22,W 16,Atq -403,will mahoney,Weekly Off
10-Apr-22,W 16,Atq -393,emma freeman,Weekly Off
10-Apr-22,W 16,Atq -367,briley orr,Weekly Off
10-Apr-22,W 16,Atq -452,ayanna atkins,Weekly Off
10-Apr-22,W 16,Atq -485,GREGORY CARR,Weekly Off
10-Apr-22,W 16,Atq -421,rylee mullins,Weekly Off
10-Apr-22,W 16,Atq -432,RYANN GUERRERO,Weekly Off
10-Apr-22,W 16,Atq -484,demarcus gordon,Weekly Off
10-Apr-22,W 16,Atq -428,CIARA ALLISON,Weekly Off
10-Apr-22,W 16,Atq -467,esperanza irwin,Weekly Off
10-Apr-22,W 16,Atq -396,karma reeves,Weekly Off
10-Apr-22,W 16,Atq -472,cristofer bernard,Weekly Off
10-Apr-22,W 16,Atq -412,tucker austin,Weekly Off
10-Apr-22,W 16,Atq -398,SALVATORE HENDRIX,Weekly Off
10-Apr-22,W 16,Atq -484,adyson moyer,Weekly Off
10-Apr-22,W 16,Atq -385,jase ingram,Weekly Off
10-Apr-22,W 16,Atq -456,ADRIEL PACE,Weekly Off
10-Apr-22,W 16,Atq -375,kenley marsh,Weekly Off
10-Apr-22,W 16,Atq -475,LONDON KIM,Weekly Off
10-Apr-22,W 16,Atq -405,CHRIS FRYE,Weekly Off
10-Apr-22,W 16,Atq -426,roman colon,Weekly Off
10-Apr-22,W 16,Atq -331,jonah hamilton,Weekly Off
10-Apr-22,W 16,Atq -435,dean mclaughlin,Weekly Off
10-Apr-22,W 16,Atq -348,WESTON HORTON,Weekly Off
10-Apr-22,W 16,Atq -468,xiomara ruiz,Weekly Off
10-Apr-22,W 16,Atq -368,macie callahan,Weekly Off
10-Apr-22,W 16,Atq -475,REY NOVAK,Weekly Off
10-Apr-22,W 16,Atq -375,HAILEE FITZPATRICK,Weekly Off
10-Apr-22,W 16,Atq -433,JAYCE FUENTES,Weekly Off
10-Apr-22,W 16,Atq -370,ella roth,Weekly Off
10-Apr-22,W 16,Atq -423,RODRIGO PRICE,Weekly Off
10-Apr-22,W 16,Atq -438,MILES FIELDS,Weekly Off
10-Apr-22,W 16,Atq -349,TRYSTAN ORTEGA,Weekly Off
10-Apr-22,W 16,Atq -459,iris woodard,Weekly Off
10-Apr-22,W 16,Atq -396,JOEL CRUZ,Weekly Off
10-Apr-22,W 16,Atq -393,JANELLE RAYMOND,Weekly Off
10-Apr-22,W 16,Atq -419,faith hamilton,Weekly Off
10-Apr-22,W 16,Atq -446,april ayers,Weekly Off
10-Apr-22,W 16,Atq -334,BOSTON MORSE,Weekly Off
10-Apr-22,W 16,Atq -343,myla klein,Weekly Off
10-Apr-22,W 16,Atq -335,madelynn gray,Weekly Off
10-Apr-22,W 16,Atq -440,mckayla parker,Weekly Off
10-Apr-22,W 16,Atq -405,sofia solis,Weekly Off
10-Apr-22,W 16,Atq -450,miya hampton,Weekly Off
10-Apr-22,W 16,Atq -467,CASON DAVID,Weekly Off
10-Apr-22,W 16,Atq -419,kaylah schultz,Weekly Off
10-Apr-22,W 16,Atq -443,lyric bartlett,Weekly Off
10-Apr-22,W 16,Atq -335,TORI SHANNON,Weekly Off
10-Apr-22,W 16,Atq -397,GRACE STONE,Weekly Off
10-Apr-22,W 16,Atq -404,ana little,Weekly Off
10-Apr-22,W 16,Atq -436,phoenix brady,Weekly Off
10-Apr-22,W 16,Atq -441,LOKI LAL,Weekly Off
10-Apr-22,W 16,Atq -366,PETER PANDEY,Weekly Off
10-Apr-22,W 16,Atq -438,mekhi singleton,Weekly Off
10-Apr-22,W 16,Atq -398,bo cordova,Weekly Off
10-Apr-22,W 16,Atq -411,NEVAEH WALLER,Weekly Off
10-Apr-22,W 16,Atq -462,jarvis singh,Weekly Off
10-Apr-22,W 16,Atq -406,thanos thakur,Weekly Off
10-Apr-22,W 16,Atq -458,jessie carrillo,Work From Office
10-Apr-22,W 16,Atq -400,chad macias,Work From Office
10-Apr-22,W 16,Atq -437,dallas weeks,Work From Office
10-Apr-22,W 16,Atq -372,miley combs,Work From Office
10-Apr-22,W 16,Atq -369,greta horton,Work From Office
10-Apr-22,W 16,Atq -374,KALEY FITZPATRICK,Work From Office
11-Apr-22,W 16,Atq -470,jovani pope,Work From Office
11-Apr-22,W 16,Atq -455,CAYLEE MEADOWS,Work From Office
11-Apr-22,W 16,Atq -385,FINNEGAN GILBERT,Work From Office
11-Apr-22,W 16,Atq -387,konner henson,Work From Office
11-Apr-22,W 16,Atq -443,ANDREW CUMMINGS,Work From Office
11-Apr-22,W 16,Atq -461@,josh sharp,Work From Office
11-Apr-22,W 16,Atq -453,NEHEMIAH DIAZ,Work From Office
11-Apr-22,W 16,Atq -376,DOMINIQUE BENJAMIN,Work From Office
11-Apr-22,W 16,Atq -418,HILLARY KIRK,Work From Office
11-Apr-22,W 16,Atq -373,isiah small,Work From Office
11-Apr-22,W 16,Atq -408,nick orozco,Work From Office
11-Apr-22,W 16,Atq -418,MARQUIS WYATT,Work From Office
11-Apr-22,W 16,Atq -414,titus andersen,Work From Office
11-Apr-22,W 16,Atq -403,WILL MAHONEY,Work From Office
11-Apr-22,W 16,Atq -393,EMMA FREEMAN,Work From Office
11-Apr-22,W 16,Atq -367,BRILEY ORR,Work From Office
11-Apr-22,W 16,Atq -452,ayanna atkins,Work From Office
11-Apr-22,W 16,Atq -421,rylee mullins,Work From Office
11-Apr-22,W 16,Atq -432,RYANN GUERRERO,Work From Office
11-Apr-22,W 16,Atq -428,CIARA ALLISON,Work From Office
11-Apr-22,W 16,Atq -467,ESPERANZA IRWIN,Work From Office
11-Apr-22,W 16,Atq -396,KARMA REEVES,Work From Office
11-Apr-22,W 16,Atq -472,cristofer bernard,Work From Office
11-Apr-22,W 16,Atq -412,TUCKER AUSTIN,Work From Office
11-Apr-22,W 16,Atq -398,SALVATORE HENDRIX,Work From Office
11-Apr-22,W 16,Atq -484,ADYSON MOYER,Work From Office
11-Apr-22,W 16,Atq -385,jase ingram,Work From Office
11-Apr-22,W 16,Atq -456,adriel pace,Work From Office
11-Apr-22,W 16,Atq -375,kenley marsh,Work From Office
11-Apr-22,W 16,Atq -475,LONDON KIM,Work From Office
11-Apr-22,W 16,Atq -405,CHRIS FRYE,Work From Office
11-Apr-22,W 16,Atq -426,roman colon,Work From Office
11-Apr-22,W 16,Atq -331,jonah hamilton,Work From Office
11-Apr-22,W 16,Atq -435,dean mclaughlin,Work From Office
11-Apr-22,W 16,Atq -348,weston horton,Work From Office
11-Apr-22,W 16,Atq -468,xiomara ruiz,Work From Office
11-Apr-22,W 16,Atq -368,macie callahan,Work From Office
11-Apr-22,W 16,Atq -475,rey novak,Work From Office
11-Apr-22,W 16,Atq -375,HAILEE FITZPATRICK,Work From Office
11-Apr-22,W 16,Atq -433,JAYCE FUENTES,Work From Office
11-Apr-22,W 16,Atq -370,ella roth,Work From Office
11-Apr-22,W 16,Atq -423,RODRIGO PRICE,Work From Office
11-Apr-22,W 16,Atq -438,MILES FIELDS,Work From Office
11-Apr-22,W 16,Atq -349,trystan ortega,Work From Office
11-Apr-22,W 16,Atq -459,iris woodard,Work From Office
11-Apr-22,W 16,Atq -393,janelle raymond,Work From Office
11-Apr-22,W 16,Atq -419,faith hamilton,Work From Office
11-Apr-22,W 16,Atq -446,APRIL AYERS,Work From Office
11-Apr-22,W 16,Atq -334,BOSTON MORSE,Work From Office
11-Apr-22,W 16,Atq -343,MYLA KLEIN,Work From Office
11-Apr-22,W 16,Atq -335,madelynn gray,Work From Office
11-Apr-22,W 16,Atq -440,mckayla parker,Work From Office
11-Apr-22,W 16,Atq -405,sofia solis,Work From Office
11-Apr-22,W 16,Atq -450,MIYA HAMPTON,Work From Office
11-Apr-22,W 16,Atq -467,CASON DAVID,Work From Office
11-Apr-22,W 16,Atq -419,kaylah schultz,Work From Office
11-Apr-22,W 16,Atq -443,lyric bartlett,Work From Office
11-Apr-22,W 16,Atq -335,tori shannon,Work From Office
11-Apr-22,W 16,Atq -397,GRACE STONE,Work From Office
11-Apr-22,W 16,Atq -404,ANA LITTLE,Work From Office
11-Apr-22,W 16,Atq -436,PHOENIX BRADY,Work From Office
11-Apr-22,W 16,Atq -441,LOKI LAL,Work From Office
11-Apr-22,W 16,Atq -366,PETER PANDEY,Work From Office
11-Apr-22,W 16,Atq -438,MEKHI SINGLETON,Work From Office
11-Apr-22,W 16,Atq -411,nevaeh waller,Work From Office
11-Apr-22,W 16,Atq -462,jarvis singh,Work From Office
11-Apr-22,W 16,Atq -406,THANOS THAKUR,Work From Office
11-Apr-22,W 16,Atq -484,demarcus gordon,Paid Leave
11-Apr-22,W 16,Atq -398,BO CORDOVA,Paid Leave
